,nces_name,zipcode,title,address,data_id,rating,n_reviews
0,ROLESVILLE MIDDLE,27571,Rolesville Middle School,"4700 Burlington Mills Rd, Rolesville, NC 27571",0x89ac5028ad4f5165:0xe6cd70de072aa210,3.7,30
0,RONALD E. MCNAIR ELEMENTARY,27214,Ronald E. McNair Elementary School,"4603 Yanceyville Rd, Browns Summit, NC 27214, United States",0x88531fc53c01cb67:0xd5ca5fb56c065bfc,4.9,14
0,RONALD W REAGAN HIGH SCHOOL,27040,Ronald Wilson Reagan High School,"3750 Transou Rd, Pfafftown, NC 27040",0x8853b33f8a10570b:0xcbb0363f073c6609,2.0,1
0,RONDA-CLINGMAN ELEMENTARY SCHOOL,28670,Ronda Clingman Elementary School,"316 Ronda Clingman School Rd, Ronda, NC 28670",0x8851790c756a00f9:0xda9908a6712ca157,5.0,2
0,ROOT ELEMENTARY,27609,Aldert Root Elementary School,"3202 Northampton St, Raleigh, NC 27609",0x89ac58a4300a48fb:0x642026e67b054957,4.6,13
0,ROSE HILL-MAGNOLIA ELEMENTARY,28458,Rose Hill-Magnolia Elementary School,"1329 Brooks Quinn Rd, Rose Hill, NC 28458",0x89abdbd743133359:0x52f57f06741822be,3.7,3
0,ROSEBORO ELEMENTARY,28382,Roseboro Elementary,"180 Butler Island Rd, Roseboro, NC 28382",0x89aba382a7851a59:0x73c68426bdc9128e,5.0,3
0,ROSEBORO-SALEMBURG MIDDLE,28382,Roseboro Salemburg Middle School,"305 W Pleasant St, Roseboro, NC 28382",0x89aba37254480b85:0x7d4e1a625086c7e4,4.0,4
0,ROSENWALD ELEMENTARY,28340,Rosenwald Elementary School,"301 Martin Luther King Dr, Fairmont, NC 28340",0x89aac47cb6a94f15:0x2d0fa1824f28c5dc,5.0,1
0,ROSEWOOD ELEMENTARY,27530,Rosewood Elementary School,"126 Charlie Braswell Rd, Goldsboro, NC 27530",0x89ac05e69a7082db:0x6a060b4a06f6d5dd,3.5,8
0,ROSEWOOD HIGH,27530,Rosewood High School,"900 Rosewood Rd, Goldsboro, NC 27530",0x89ac05d0c043a5eb:0x1efe671c890d94bd,4.4,45
0,ROSEWOOD MIDDLE,27530,Rosewood Middle School,"541 North Carolina 581 S, Goldsboro, NC 27530, United States",0x89ac05cb66b37827:0xaab82b1c3e899de3,3.2,10
0,ROSMAN ELEMENTARY,28772,Rosman Elementary School,"167 Rosman School Rd, Rosman, NC 28772",0x8859a8d188e52ed7:0x2ad62cb7cf0584e8,2.5,2
0,ROSMAN HIGH,28772,Rosman High School,"749 Pickens Hwy, Rosman, NC 28772",0x8859a8d2b4279b33:0x148a9890d440d074,3.0,6
0,ROSMAN MIDDLE,28772,Rosman Middle School,"2770 Old Rosman Hwy, Rosman, NC 28772",0x8859af2d331d485f:0xd53a55b4bd73d805,5.0,1
0,ROWAN CO EARLY COLLEGE,28146,Rowan County Early College,"1333 Jake Alexander Blvd S, Salisbury, NC 28146, United States",0x8853f3688b6c1a7f:0xb74c9cb828e4935e,5.0,2
0,ROWLAND NORMENT ELEMENTARY,28358,Rowland Norment Elementary School,"701 Godwin Ave, Lumberton, NC 28358, United States",0x89aae7360906f455:0xd4244c92a203e346,3.7,3
0,ROXBORO COMMUNITY SCHOOL,27573,Roxboro Community School,"115 Lake Dr, Roxboro, NC 27573, United States",0x89ad15ac405af2b9:0x4a52f1860d986eaf,4.0,5
0,ROYAL ELEMENTARY,27549,Royal Elementary School,"308 Flat Rock Church Rd, Louisburg, NC 27549",0x89ac4b419f4ebbe1:0x17ad9c6f6a081a1c,3.0,6
0,ROYAL OAKS ELEMENTARY,28083,Royal Oaks School of the Arts,"608 Dakota St, Kannapolis, NC 28083",0x885408b5ce32b38f:0x233c58959234511a,4.8,6
0,RUGBY MIDDLE,28791,Rugby Middle School,"3345 Haywood Rd, Hendersonville, NC 28791",0x8859ea5e09bb18b5:0x8d9a6d9dabce883c,3.9,9
0,RURAL HALL ELEMENTARY,27045,Rural Hall Elementary School,"275 College St, Rural Hall, NC 27045",0x88524d6f2ad951ef:0x8831a7fe70c5e005,3.7,9
0,RUTHERFORD EARLY COLLEGE HIGH SCHOOL,28160,East Rutherford High School,"331 E High Rd, Bostic, NC 28018, United States",0x88573efc5405de41:0xb4f590d6453c0df5,5.0,2
0,RUTHERFORD OPPORTUNITY CENTER,28043,Rutherford Opportunity Center,"140 Old Caroleen Rd, Forest City, NC 28043, United States",0x88573f8387613a49:0x13cb163dd7659446,2.5,2
0,RUTHERFORDTON ELEMENTARY SCHOOL,28139,Rutherfordton Elementary School,"201 Bob Hardin Rd, Rutherfordton, NC 28139, United States",0x88574236943d4d65:0x421fef8a507bbf16,5.0,2
0,S RAY LOWDER ELEMENTARY,28092,S Ray Lowder Elementary School,"350 Kennedy Dr, Lincolnton, NC 28092, United States",0x8856c8d68d940221:0x49a08db2ef09b776,5.0,2
0,S W SNOWDEN ELEMENTARY,27806,S W Snowden Elementary School,"693 7th St, Aurora, NC 27806",0x89af49bcccc669c9:0x29d1b2ef8799a0ac,4.0,3
0,SAGE ACADEMY,27344,Sage Academy,"501 Martin Luther King Jr Blvd, Siler City, NC 27344",0x88534be622c965b5:0x6911b7abc9b6802,5.0,1
0,SAINT PAULS ELEMENTARY,28384,Saint Pauls Elementary School,"222 Martin Luther King Rd, St Pauls, NC 28384",0x89ab1931d0f99abd:0xdd496b510bf62d20,2.9,11
0,SAINT PAULS HIGH,28384,St. Pauls High School,"648 N Old Stage Rd, St Pauls, NC 28384",0x89ab18d82fd3377d:0xfce1ffbd93f34939,3.2,11
0,SAINT PAULS MIDDLE,28384,St Pauls Middle School,"526 W Shaw St, St Pauls, NC 28384",0x89ab18d7970cd0c5:0xd6e76e8910157f2c,4.0,11
0,SAINT STEPHENS ELEMENTARY,28613,St. Stephens Elementary School,"684 30th St NE, Conover, NC 28613",0x885130de3210d06b:0x31144de6eaa78695,3.6,13
0,SAINT STEPHENS HIGH,28601,St. Stephens High School,"3205 34th St Dr NE, Hickory, NC 28601",0x88513a0a52764ab3:0xac27d3f7ced4d258,3.0,12
0,SALEM ELEMENTARY,28655,Salem Elementary School,"1329 Salem Rd, Morganton, NC 28655",0x8850cdf2ac7f7c55:0xe94b850baa6d363f,4.1,9
0,SALEM ELEMENTARY,27523,Salem Elementary School,"6116 Old Jenks Rd, Apex, NC 27523",0x89aced4536236b51:0x88be0a9a1192fd05,4.9,16
0,SALEM MIDDLE,27523,Salem Middle School,"6150 Old Jenks Rd, Apex, NC 27523",0x89aced4571a385b3:0xcbc7f85eb4f60baa,2.7,88
0,SALEMBURG ELEMENTARY,28385,Salemburg Elementary School,"404 E College St, Salemburg, NC 28385",0x89aba29f0972f69f:0x47dd96880ddae6bc,3.3,13
0,SALISBURY HIGH,28144,Salisbury High School,"500 Lincolnton Rd, Salisbury, NC 28144",0x8853f31c67c892d5:0x9f973473a583dbb4,4.0,9
0,SALLIE B HOWARD SCHOOL,27893,Sallie B Howard School,"1004 Herring Ave E, Wilson, NC 27893",0x89ae9e7a042e6da1:0xe219fef1d2beb8d,3.6,13
0,SALUDA ELEMENTARY SCHOOL,28773,Saluda Elementary School,"214 E Main St, Saluda, NC 28773",0x8859db8003ea47cf:0xf09e4bd9575fb8c0,5.0,1
0,SAM D BUNDY ELEMENTARY,27828,Sam D Bundy School,"3994 Grimmersburg St, Farmville, NC 27828",0x89aebf93216a0ded:0x95f767281ee6370f,4.3,3
0,SAMPSON EARLY COLLEGE HIGH,28329,Sampson Community College,"1801 Sunset Ave, Clinton, NC 28328",0x89abbe232cb6926f:0xe6dfb354f39bc56c,4.6,52
0,SAMPSON MIDDLE,28328,Sampson Middle School,"1201 W Elizabeth St, Clinton, NC 28328",0x89abbfc9b9bb67e1:0xdca2b9c70313be91,4.7,7
0,SAND HILL-VENABLE ELEM,28806,Sand Hill-Venable Elementary,"154 Sand Hill School Rd, Asheville, NC 28806",0x88598dd18c266e1d:0x66e6ce2134204e7f,4.4,7
0,SAND RIDGE ELEMENTARY,28539,Sand Ridge Elementary School,"868 Sand Ridge Rd, Hubert, NC 28539",0x89a9027c07f3c18d:0x23a230cba009597b,3.5,8
0,SANDERSON HIGH,27609,Sanderson High School,"5500 Dixon Dr, Raleigh, NC 27609",0x89ac587b3bf06b6d:0xb9c233a39390f6d8,3.8,32
0,SANDHILLS FARM LIFE ELEMENTARY,28327,Sandhills Farm Life Elementary,"2201 Farm Life School Rd, Carthage, NC 28327, United States",0x8854ad5df85a7bc5:0x996aff722c46f860,4.9,10
0,SANDHOKE EARLY COLLEGE HIGH,28376,SandHoke Early College High School,"1110 E Central Ave, Raeford, NC 28376, United States",0x89ab30a17e1613fb:0x739b8a5d432bfd27,4.0,7
0,SANDY GROVE ELEMENTARY,28357,Sandy Grove Elementary School,"8452 N Old Wire Rd, Lumber Bridge, NC 28357",0x89ab3c6199296527:0x3fc84b15b77f01c8,4.2,5
0,SANDY GROVE MIDDLE,28357,Sandy Grove Middle School,"300 Chason Rd, Lumber Bridge, NC 28357",0x89ab3c60cfb4e5b5:0x9b7d75f96164bef7,3.5,10
0,SANDY RIDGE ELEMENTARY,28173,Sandy Ridge Elementary,"10101 Waxhaw Manor Dr, Waxhaw, NC 28173",0x885429e5ad40a7f9:0xb1be01db817b59f7,4.2,5
0,SANDY RIDGE ELEMENTARY,27704,Sandy Ridge Elementary School,"1417 Old Oxford Rd, Durham, NC 27704",0x89ace2e54553e695:0x71b12d664f541d3a,4.9,15
0,SANFORD CREEK ELEMENTARY,27571,Sanford Creek Elementary School,"701 Granite Falls Blvd, Rolesville, NC 27571",0x89ac4e322622f01d:0xb1b7a98e0b06425d,4.8,14
0,SANLEE MIDDLE SCHOOL,27332,Sanlee Middle School,"2301 Tramway Rd, Sanford, NC 27330",0x89aca7fa89c99495:0xad0cb365e034c1c,4.0,12
0,SARDIS ELEMENTARY,28110,Sardis Elementary School,"4416 Sardis Church Rd, Monroe, NC 28110",0x8854252c00aad50f:0x23f2f53ccac449a,5.0,7
0,SAWMILLS ELEMENTARY,28630,Sawmills Elementary School,"4436 Sawmills School Rd, Granite Falls, NC 28630",0x885127adf0fd491d:0xfb35509b29311753,5.0,7
0,SCALE SCHOOL,27405,Scale School,"116 Pisgah Church Rd, Greensboro, NC 27455",0x88531e541eb26125:0xe00851c1efddf048,5.0,2
0,SCHOOL OF INQUIRY AND LIFE SCIENCES,28803,School of Inquiry & Life Sciences at Asheville,"419 McDowell St, Asheville, NC 28803",0x8859f339e6a19105:0x96cfdec47f8b73f,1.0,1
0,SCOTLAND EARLY COLLEGE HIGH,28352,Scotland Early College High School,"615 W Covington St, Laurinburg, NC 28352",0x885529f1c5e755ad:0x8848f969d3ac4b22,3.7,3
0,SCOTLAND HIGH SCHOOL,28352,Scotland High School,"1000 W Church St, Laurinburg, NC 28352",0x8854d60cf19c9cb9:0xc3a6e5ccd784ac38,4.6,31
0,SCOTLAND NECK ELEMENTARY LEADERSHIP ACAD,27874,Scotland Neck Primary School,"901 Jr High School Rd, Scotland Neck, NC 27874, United States",0x89ae44d7945fcc27:0x20dd652048830c22,3.5,2
0,SCOTTS CREEK ELEMENTARY,28779,Scotts Creek Elementary,"516 Parris Branch Rd, Sylva, NC 28779",0x88596b70e45242f7:0xc4ccd70955992e31,4.6,9
0,SCOTTS ELEMENTARY,28625,Scotts Elementary School,"4743 Taylorsville Hwy, Statesville, NC 28625",0x8851436128f220bb:0xc74cf8b52c11cc2,4.0,4
0,SCROGGS ELEMENTARY,27516,Mary Scroggs Elementary School,"501 Kildaire Rd, Chapel Hill, NC 27516",0x89acc3b3013cc9d1:0x4c51820ec7df5701,4.3,3
0,SCURLOCK ELEMENTARY,28376,Scurlock Elementary School,"775 Rockfish Rd, Raeford, NC 28376",0x89ab3a188ef8ce71:0xea51e1938f666c92,3.0,3
0,SEAGROVE ELEMENTARY SCHOOL,27341,Seagrove Elementary School,"528 Old Plank Rd, Seagrove, NC 27341",0x885360e78449b5b7:0x42c4305b1494a9f4,5.0,5
0,SEAWELL ELEMENTARY,27516,Seawell Elementary School,"9115 Seawell School Rd, Chapel Hill, NC 27516",0x89acdccc515f137d:0xe3b05dfff52efa4c,4.8,5
0,SEDALIA ELEMENTARY,27342,Sedalia Elementary School,"5400 Sedalia Dr, Columbus, OH 43232",0x88387cdd8ca3f2a9:0x1dac5e4547226d94,3.5,6
0,SEDGE GARDEN ELEMENTARY,27284,Sedge Garden Elementary School,"475 Sedge Garden Rd, Kernersville, NC 27284",0x8853a61555555555:0xccebd04a95ff14cf,4.9,15
0,SEDGEFIELD ELEMENTARY,27407,Sedgefield Elementary School,"2905 Groometown Rd, Greensboro, NC 27407, United States",0x88531a5d64afe835:0xbebb4df90513f4eb,4.4,10
0,SEDGEFIELD MIDDLE,28209,Sedgefield Middle School,"2700 Dorchester Pl, Charlotte, NC 28209, United States",0x88569f0abc20fa41:0xf07cfa29ff705bb7,4.0,33
0,SELMA ELEMENTARY,27576,Selma Elementary School,"311 W Richardson St, Selma, NC 27576",0x89ac12c8431ffebd:0x6a594749406100c8,3.3,10
0,SELMA MIDDLE SCHOOL,27576,Selma Middle School,"1533 US-301, Selma, NC 27576",0x89ac12dce08325e7:0xdf46fa958ff9bc08,3.5,10
0,SELWYN ELEMENTARY,28211,Selwyn Elementary School,"2840 Colony Rd, Charlotte, NC 28211",0x88569e49a1d73da9:0x33f63f8799cfa36a,4.5,10
0,SEVENTY-FIRST CLASSICAL MIDDLE,28304,Seventy-First Classical Middle School,"6830 Raeford Rd, Fayetteville, NC 28304",0x89ab1565df81aa17:0x52db4cf37b85652c,4.2,14
0,SEVENTY-FIRST HIGH,28304,Seventy-First High School,"6764 Raeford Rd, Fayetteville, NC 28304",0x89ab1568e6a879a1:0x6e2c19686e8760cf,3.1,25
0,SHADY BROOK ELEMENTARY,28081,Shady Brook Elementary School,"903 Rogers Lake Rd, Kannapolis, NC 28081",0x8854060521ecc857:0xdab6c9feee41e76a,4.1,7
0,SHADY GROVE ELEMENTARY,27006,Shady Grove Elementary School,"3179 Cornatzer Rd, Advance, NC 27006",0x8853bf22293c8fed:0xe592daeafd3c2225,5.0,3
0,SHADYBROOK ELEMENTARY,27265,Shadybrook Elementary School,"503 Shadybrook Rd, High Point, NC 27265",0x885308bc196b4199:0x44c43f4bca8026ef,4.0,4
0,SHALLOTTE MIDDLE,28459,Shallotte Middle School,"225 Village Rd SW, Shallotte, NC 28470",0x89aa760610535c71:0x61170c6c180b5ae6,3.0,16
0,SHAMROCK GARDENS ELEMENTARY,28216,Shamrock Gardens Elementary School,"3301 Country Club Dr, Charlotte, NC 28205",0x88541fead6efe43f:0x854df8809295d652,4.3,21
0,SHARON ELEMENTARY,28677,Sharon Elementary School,"880 Sharon School Rd, Statesville, NC 28625",0x88514f120d6ac2df:0x59ee7820a767b3c6,5.0,5
0,SHARON ELEMENTARY,28211,Sharon Elementary School,"4330 Foxcroft Rd, Charlotte, NC 28211",0x88569e2243d7d18f:0xdafba7df5b908553,4.9,14
0,SHAW ACADEMY,28352,Shaw Academy School,"18700 Old Wire Rd, Laurinburg, NC 28352",0x8854d373aa52b0f5:0x4e53a2d7ee23ce94,3.7,3
0,SHAWBORO ELEMENTARY SCHOOL,27973,Shawboro Elementary School,"370 Shawboro Rd, Shawboro, NC 27973",0x89a54a7fb3766e79:0x716465674f1c3801,5.0,2
0,SHEEP-HARNEY ELEMENTARY,27909,Sheep-Harney Elementary School,"200 W Elizabeth St, Elizabeth City, NC 27909",0x89a5452321322b49:0x280fd9a439579619,5.0,4
0,SHELBY HIGH,28152,Shelby High School,"George Blanton Memorial Stadium, 230 E Dixon Blvd, Shelby, NC 28152",0x8857201f44e672a9:0xcab4fbdb36f743cf,4.8,6
0,SHELBY INTERMEDIATE,28152,Shelby Intermediate,"220 S Post Rd, Shelby, NC 28152",0x8857200d118a840d:0x923086be76f0db46,2.6,5
0,SHELBY MIDDLE,28152,Shelby Middle School,"1480 S Dekalb St, Shelby, NC 28152",0x8857204771519203:0xd4217b37c37d176e,4.3,6
0,SHEPHERD ELEMENTARY,28115,Shepherd Elementary School,"1748 Charlotte Hwy, Mooresville, NC 28115",0x885155ebd06200a5:0xc3f2b2f1cb11b41b,5.0,3
0,SHERRILLS FORD ELEMENTARY,28673,Sherrills Ford Elementary School,"8103 Sherrills Ford Rd, Sherrills Ford, NC 28673",0x88514d81ccfc607f:0xf3dfc08c50577bd6,4.8,4
0,SHERWOOD ELEMENTARY,28054,Sherwood Elementary School,"1744 Dixon Rd, Gastonia, NC 28054",0x8856bffb0ffab467:0x185c14d2dfaddf7d,4.8,9
0,SHERWOOD FOREST ELEMENTARY,27106,Sherwood Forest Elementary School,"1055 Yorkshire Rd, Winston-Salem, NC 27106",0x8853b1a2ce2008d7:0x835eca17a3287f2,4.8,4
0,SHERWOOD GITHENS MIDDLE,27707,Sherwood Githens Middle School,"4800 Old Chapel Hill Rd, Durham, NC 27707",0x89ace7c944e136fd:0x9e53889ae5ecc2f5,4.2,36
0,SHERWOOD PARK ELEMENTARY,28304,Sherwood Park Elementary School,"2115 Hope Mills Rd, Fayetteville, NC 28304, United States",0x89ab14f7ef524a33:0xd7d32947062e2057,4.7,7
0,SHILOH VALLEY ELEMENTARY,28110,Shiloh Valley Elementary School,"7362, 5210 Rogers Rd, Monroe, NC 28110",0x8854255b31547bc3:0x64a0263d1b9c5d6a,4.5,8
0,SHILOH VALLEY PRIMARY SCHOOL,28110,Shiloh Valley Primary School,"5200 Rogers Rd, Monroe, NC 28110",0x8854255c05da3b0f:0xe87732f3cfe0430c,4.8,6
0,SHIVE ELEMENTARY,28138,Shive Elementary School,"655 Holshouser Rd, Rockwell, NC 28138",0x88538aa25eda1613:0x67fb0b6d58deae25,4.4,8
0,SHOALS ELEMENTARY,27043,Shoals Elementary School,"1800 Shoals Rd, Pinnacle, NC 27043",0x885236895d232db3:0x4dffe91661dd1153,5.0,4
0,SHUFORD ELEMENTARY,28613,Shuford Elementary,"810 Hunsucker Dr NE, Conover, NC 28613",0x8851365256b390d7:0x309ae52a5fb5b552,3.6,5
0,SILER CITY ELEMENTARY,27344,Siler City Elementary School,"671 Ellington Rd, Siler City, NC 27344",0x88534947f9ab7ba7:0xacead44cc7127963,4.0,7
0,SILK HOPE SCHOOL,27344,Silk Hope School,"7945 Silk Hope Gum Spring Rd, Siler City, NC 27344",0x89acb55acd18da4f:0x90879d5e6811bf61,4.0,5
0,SILVER VALLEY ELEMENTARY,27292,Silver Valley Elementary School,"11161 E Old US Highway 64, Lexington, NC 27292",0x88539d86595eb727:0xd4cb20b73a57682b,5.0,2
0,SILVERDALE ELEMENTARY,28555,Silverdale Elementary School,"841 State Rd 1425, Maysville, NC 28555",0x89a91d8cbe1d750f:0x757713bef1d3ef0f,4.8,5
0,SMITH ELEMENTARY,27603,Smith Magnet Elementary School,"1101 Maxwell Dr, Raleigh, NC 27603",0x89ac601c575ada7f:0x8a20b6c428aa7edb,4.0,20
0,SMITH FARM ELEMENTARY,27107,Smith Farm Elementary School,"4250 Johnny Knoll, Winston-Salem, NC 27107",0x8853a9a8230f1d87:0x28af22aa0b38fcea,3.5,20
0,SMITH MIDDLE,27516,Smith Middle School,"9201 Seawell School Rd, Chapel Hill, NC 27516",0x89acdcce0801d4a9:0x31af8806658fa80e,4.5,15
0,SMITHFIELD ELEMENTARY,28210,Smithfield Elementary School,"3200 Smithfield Church Rd, Charlotte, NC 28210",0x88569db581204339:0xedb5ab49254dff33,3.6,19
0,SMITHFIELD MIDDLE,27577,Smithfield Middle School,"1455 Buffalo Rd, Smithfield, NC 27577",0x89ac6d79444beb49:0xad044ae96a3adae0,3.6,24
0,SMITHFIELD-SELMA HIGH,27577,Smithfield-Selma High School,"700 M Durwood Stephenson Pkwy, Smithfield, NC 27577",0x89ac6d65007600a9:0xca9c8300af2005a4,3.4,18
0,SMOKEY MOUNTAIN ELEMENTARY,28789,Smokey Mountain Elementary School,"884 US-441, Whittier, NC 28789",0x885941255d584081:0x89b2b4fb583af339,5.0,4
0,SMOKY MOUNTAIN HIGH SCHOOL,28779,Smoky Mountain High School,"100 Smoky Mountain Dr, Sylva, NC 28779",0x88596b22fdd41edb:0x380440c36e240bc9,4.2,5
0,SNOW CREEK ELEMENTARY,28601,Snow Creek Elementary School,"3238 Snow Creek Rd NE, Hickory, NC 28601",0x88513a0e64c2fb79:0xf185654064e845b2,5.0,9
0,SOCRATES ACADEMY,28105,Socrates Academy,"3909 Weddington Rd, Matthews, NC 28105",0x8854267b913444b1:0xa3dd25b15279358d,3.5,37
0,SOUTH BRUNSWICK CHARTER,28422,South Brunswick Charter School,"2260 Achievement Ave SE, Bolivia, NC 28422",0x89aa0986341c32c5:0xfd9dc801af32b62e,4.0,4
0,SOUTH BRUNSWICK HIGH,28461,South Brunswick High School,"280 Cougar Rd, Southport, NC 28461",0x89aa069feb2fbd6f:0xdef6c00dc22b80bc,3.6,7
0,SOUTH BRUNSWICK MIDDLE,28461,South Brunswick Middle School,"100 Cougar Rd, Southport, NC 28461",0x89aa069c223c5f01:0x65af4e00491ff28,3.8,5
0,SOUTH CALDWELL HIGH,28638,South Caldwell High School,"7035 Spartan Dr, Hudson, NC 28638",0x8851265db3b2978d:0x8a79d4563c49651c,3.9,16
0,SOUTH CENTRAL,28590,South Central High School,"570 Forlines Rd, Winterville, NC 28590",0x89aec3a15c93b78d:0xbb01fed56b7baf62,3.9,16
0,SOUTH COLUMBUS HIGH,28463,South Columbus High School,"40 Stallion Dr, Tabor City, NC 28463",0x89aa8f8a788fea41:0xf707e62500ac65ff,4.8,4
0,SOUTH CREEK ELEMENTARY,27871,South Creek Elementary School,"21230 NC-903, Robersonville, NC 27871",0x89aefc36d55513f5:0xd25c22721c616fc,2.3,3
0,SOUTH CREEK MIDDLE/HIGH,27871,South Creek Middle School,"3801 E Wetherbee Rd, Orlando, FL 32824",0x88dd87fed8ec9d81:0xecc0b8f2b864f1d0,2.8,38
0,SOUTH DAVIDSON HIGH,27239,South Davidson High School,"14956 NC-109, Denton, NC 27239",0x88538287375ea4c9:0x3924ebf2fc0b89c2,3.5,11
0,SOUTH DAVIDSON MIDDLE,27239,South Davidson High School,"14956 NC-109, Denton, NC 27239",0x88538287375ea4c9:0x3924ebf2fc0b89c2,3.5,11
0,SOUTH DAVIE MIDDLE,27028,South Davie Middle School,"197 S Davie Dr, Mocksville, NC 27028",0x8853e9dcfa9885db:0xe592f868dca16252,5.0,4
0,SOUTH EDGECOMBE MIDDLE,27864,South Edgecombe Middle School,"230 Pinetops-Crisp Rd, Pinetops, NC 27864",0x89ae92182ec67dc3:0x42d0c75065f4e4fe,3.0,2
0,SOUTH ELEMENTARY,27573,South Elementary School,"1333 Hurdle Mills Rd, Roxboro, NC 27573, United States",0x89ad15c6ebb31fbb:0xdf450e31e7d1468b,5.0,2
0,SOUTH ELEMENTARY,28115,South Elementary School,"839 S Magnolia St, Mooresville, NC 28115",0x88540000d44715f5:0x2933deb3398d57e9,4.4,9
0,SOUTH END ELEMENTARY,27320,South End Elementary School,"1307 S Park Dr, Reidsville, NC 27320",0x8852c348baf12f6b:0xa34074fd699e935c,5.0,2
0,SOUTH FORK ELEMENTARY,27104,Country Club Road & South Fork Elementary School,"Winston-Salem, NC 27104",0x8853b0feb94181d3:0xfc87d511a1f63f65,3.0,4
0,SOUTH GRAHAM ELEMENTARY,27253,South Graham Elementary School,"320 Ivey Rd, Graham, NC 27253",0x88532b5872231e8f:0x97822eb3db6f65da,4.7,9
0,SOUTH GREENVILLE ELEMENTARY,27834,South Greenville Elementary School,"811 Howell St, Greenville, NC 27834",0x89aee80274a33737:0x880afb5c3a192971,4.3,14
0,SOUTH HARNETT ELEMENTARY,28323,South Harnett Elementary School,"8335 NC-210, Bunnlevel, NC 28323",0x89ab644034137677:0xcbbe76022cae0b12,3.4,7
0,SOUTH IREDELL HIGH,28677,South Iredell High School,"299 Old Mountain Rd, Statesville, NC 28677",0x885150c591ac3363:0xf4b4c3800f6e2133,3.9,10
0,SOUTH JOHNSTON HIGH,27524,South Johnston High School,"10381 U.S. 301 South, Four Oaks, NC 27524",0x89ac715af6089f73:0x7aa469a5823a4a0f,4.2,9
0,SOUTH LENOIR HIGH,28525,South Lenoir High School,"3355 Old Hwy 11, Deep Run, NC 28525",0x89a94fa8bb75a9e9:0x70afee952bdf1df6,4.3,3
0,SOUTH LEXINGTON DEVELOPMENTAL CENTER,27292,South Lexington School,"1000 Cotton Grove Rd, Lexington, NC 27292",0x885399eeb70adb73:0x8e551af0c3b29c58,3.7,16
0,SOUTH LEXINGTON SCHOOL,27292,South Lexington School,"1000 Cotton Grove Rd, Lexington, NC 27292",0x885399eeb70adb73:0x8e551af0c3b29c58,3.7,16
0,SOUTH MACON ELEMENTARY,28734,South Macon Elementary,"855 Addington Bridge Rd, Franklin, NC 28734",0x8859267294717727:0x94bef8f4d10629a2,4.6,12
0,SOUTH MEBANE ELEMENTARY,27302,South Mebane Elementary School,"600 S Third St, Mebane, NC 27302",0x89acd666afbd2a07:0x66698f4994dfe378,4.1,10
0,SOUTH MECKLENBURG HIGH SCHOOL,28210,South Mecklenburg High School,"8900 Park Rd, Charlotte, NC 28210",0x88569c4a224706fb:0x99ceb59a020aa123,3.9,45
0,SOUTH NEWTON ELEMENTARY,28658,South Newton Elementary School,"306 W I St, Newton, NC 28658",0x885134424748c5db:0x7946d08f2fe57f08,4.0,4
0,SOUTH PROVIDENCE,28173,South Providence School,"500 S Providence St, Waxhaw, NC 28173",0x88542b963e0f1bb1:0x68e9d990f50990ba,2.3,3
0,SOUTH ROWAN HIGH,28023,South Rowan High School,"1655 Patterson St, China Grove, NC 28023",0x8853f7bfd44986e5:0x1f9ed4285439ef1d,3.3,16
0,SOUTH SMITHFIELD ELEMENTARY,27577,South Smithfield Elementary School,"201 W Sanders St, Smithfield, NC 27577",0x89ac7241ae6d7303:0x717bb00693810e86,4.0,10
0,SOUTH STANLY HIGH,28128,South Stanly High School,"40488 S Stanly School Rd, Norwood, NC 28128",0x8854616aac410c07:0xfa27e8925ef57e1e,4.0,5
0,SOUTH STANLY MIDDLE,28128,South Stanly Middle School,"12492 Cottonville Rd, Norwood, NC 28128",0x8854616838ebd73d:0xe8f0ac753a77ba1,2.9,7
0,SOUTH STOKES HIGH SCHOOL,27052,South Stokes Senior High School,"1100 S Stokes High Dr, Walnut Cove, NC 27052",0x885251a5aa406f35:0x765a9fe50c7b4754,3.1,10
0,SOUTH TOPSAIL ELEMENTARY,28443,South Topsail Elementary School,"997 Hoover Rd, Hampstead, NC 28443",0x89a9904f811052dd:0xa167b33195571d79,5.0,4
0,SOUTH VIEW MIDDLE,28348,South View Middle School,"4100 Elk Rd, Hope Mills, NC 28348, United States",0x89ab13f8977753c7:0x241b4c0beaf62a52,3.3,23
0,SOUTHEAST ELEMENTARY,28501,Southeast Elementary School,"201 Mc Daniels St, Kinston, NC 28501",0x89a94aa4ef7e8f9f:0x3a7896a693167d9e,4.3,4
0,SOUTHEAST GUILFORD HIGH,27406,Southeast Guilford High School,"4530 SE School Rd, Greensboro, NC 27406, United States",0x88533d2061cca4ed:0x7a5861ad5e031bae,3.2,14
0,SOUTHEAST GUILFORD MIDDLE,27406,Southeast Middle School,"4825 Woody Mill Rd, Greensboro, NC 27406",0x88533d201ed0824f:0xa7ada06f01bbea10,4.1,16
0,SOUTHEAST HALIFAX COLLEGIATE PREP ACADEM,27839,Southeast Halifax High School,"16683 NC-125, Halifax, NC 27839",0x89ae41f9b3278645:0xf19cf9ba280e02df,5.0,3
0,SOUTHEAST MIDDLE,28146,Southeast Middle School,"1570 Peeler Rd, Salisbury, NC 28146",0x8853f4664228114f:0xe581e98460374f5,3.8,11
